"FNO","NAME","TYPE","PHONE","ADDRESS","SCORE","THEME","POSTER","IMAGES","TIME","PARKING","CONTENT","HIT","PRICE","JJIMCOUNT","REPLYCOUNT","LIKECOUNT","RDAYS"
11,"오일장떡볶이","분식","(064) 752-0876","제주 제주시 이도일동 1436-7",3.8,"아이와 함께라면 , 술 못마시는 친구와 함께 , 전통 한국 음식(for 외국인) , 일상데이트 , 포장 가능 , 매운음식 , 떡볶이 , 제주 왕벚꽃축제","/restaurant/restimg/009/zzmenuimg/b6000194_z.jpg","/restaurant/restimg/009/menuimg/b6000194.jpg,/restaurant/restimg/009/menuimg/b6000195.jpg,/restaurant/restimg/009/menuimg/b6000196.jpg,/restaurant/restimg/009/menuimg/b6000197.jpg,/restaurant/restimg/009/menuimg/b6000191.jpg,/restaurant/restimg/009/menuimg/b6000192.jpg,/restaurant/restimg/009/b600019a.jpg","08:00 ~ 21:00","주차가능, 주차방법: 유료/공영","동문시장내에 위치한 분식 맛집 “오일장떡볶이”를 소개한다. 시장 내에 여러 분식집들이 있는데 그 중에서 오일장 떡볶이는 푸짐한 양으로 승부를 본다. 여느 분식집과 마찬가지로 메뉴들로는 김밥, 떡볶이, 순대, 오뎅 등이 있으며 가장 인기 있는 메뉴는 ‘김떡순’이다. 유명 연예인들도 찾아와서 먹을 만큼 잘 알려진 곳으로 저렴한 가격으로 푸짐하게 먹고 싶다면 방문해보자.",3,"5,000원미만",0,0,0,3678101216181920222324252627282931
12,"통꼬집","한식-일반한식","(032) 831-9282","인천 연수구 송도동 15-10",3.1,"어른과 함께라면 , 아이와 함께라면 , 술 마시는 친구와 함께 , 일상데이트 , 특별한 날엔 , 접대 , 전망 좋은 곳 , 돼지생구이 , 몸보신","/restaurant/restimg/003/zzmenuimg/h4928734_z.jpg","/restaurant/restimg/003/menuimg/h4928734.jpg,/restaurant/restimg/003/menuimg/h49287326.jpg,/restaurant/restimg/003/menuimg/h4928738.jpg,/restaurant/restimg/003/menuimg/h4928731.jpg,/restaurant/restimg/003/menuimg/h4928732.jpg,/restaurant/restimg/003/h492873a.jpg","17:00 ~ 01:00","3대, 주차방법: 무료, 주차장소: 업소앞","송도 더샵 아파트 1층에 위치하고 있다. 내부가 다 비치는 윈도우 뷰를 가지고 있어서 구경거리가 될 수 있다. 회식장소나 단체로 찾아오기 좋다. 숯 위에서 고기를 구워 고기의 맛이 더 강하며, 두툼한 삼겹살이 제맛이다. 최소 2인 이상부터 주문이 가능하며 냉모밀국수에 고기를 싸서 먹으면 더 맛있다.",4,"5,000 ~ 10,000원",0,0,0,12359121316192526272930
13,"두레박","한식-찌개전문","(031) 429-8797","경기 안양시 동안구 호계1동 1029-6 한국프라자 203호",3.8,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 점심식사 , 비오는날 , 소주 , 국물요리 , 밥","/restaurant/restimg/003/zzmenuimg/h4924034_z.jpg","/restaurant/restimg/003/menuimg/h4924034.jpg,/restaurant/restimg/003/menuimg/h4924035.jpg,/restaurant/restimg/003/menuimg/h4924038.jpg,/restaurant/restimg/003/menuimg/h4924031.jpg,/restaurant/restimg/003/menuimg/h4924032.jpg,/restaurant/restimg/003/menuimg/h4924033.jpg,/restaurant/restimg/003/h492403a.jpg","11:00 ~ 21:00","25대, 주차방법: 무료, 주차장소: 업소앞","엊그제 오신손님 오늘도 오셨군요 변찮고 찾아주신 반가운 우리손님 정성을 모아담아 따뜻한 인정으로 즐겁게 드시옵고 가실때 기쁜마음 안녕히 가시옵고 또다시 오셨으면 -두레박- 어머니와 아들이 오붓하게 운영하고 있는 ""두레박""은 부대찌개 전문 음식점이다. 부대찌개하면 직장인 또는 가족단위로 많이들 선호하는 음식으로 ""두레박""은 최고 등급의 재료만 엄선하여 일반식당에서 쓰는 장이 아닌 전통재래식 장으로 맛을 내고 있다. ""두레박"" 부대찌개는 깔끔하고 담백하며 느끼함이 전혀 없고 얼큰한 맛으로 누구나 부담 없이 푸짐하게 먹을 수 있다. 정성들인 음식 재료와 신선한 반찬의 맛.. 신선한 맛이 입안에서 오랫동안 남아 입에서 느껴진 맛은 다시 소문으로 전하고 전해져서 손님으로 또 찾아올 정도로 중독성이 강하다. 간단하고 깔끔하게 점심을 즐기기에도, 단합을 위한 회식에도! 사랑을 느끼기위한 가족모임에도 안성맞춤이다.",0,"",0,0,0,1245891011121314151619212228
14,"옥돌돼지갈비","한식-일반한식","(031) 453-6978","경기 군포시 당동 836-11",3.5,"가족외식 , 어른과 함께라면 , 일상데이트 , 포장 가능 , 돼지갈비 , 돼지생구이 , 소주","/restaurant/restimg/008/zzmenuimg/h4929684_z.jpg","/restaurant/restimg/008/menuimg/h4929684.jpg,/restaurant/restimg/008/menuimg/h4929685.jpg,/restaurant/restimg/008/menuimg/h4929689.jpg,/restaurant/restimg/008/menuimg/h4929681.jpg,/restaurant/restimg/008/menuimg/h4929682.jpg,/restaurant/restimg/008/menuimg/h4929683.jpg,/restaurant/restimg/008/h492968a.jpg","10:30 ~ 22:30","10대, 주차방법: 무료, 주차장소: 전용","군포 당동에 위치한 옥돌 돼지갈비는 최상의 맛을 보장함과 동시에 다양한 쌈, 야채를 푸짐하게 제공하며, 냉면까지 서비스로 주는 넉넉한 주인장의 마음을 느낄 수 있다. 넓은 내부로 단체 손님이나, 대, 소 연회석 완비로 편안하게 즐길 수 있다. 국내산 생 삼겹살, 돼지 목항정뿐만 아니라 푸짐한 쌈이 가득한 쌈밥까지 모든 메뉴가 푸짐하고 맛이 좋다. 고기를 먹으면, 맛있는 냉면을 서비스로 제공하며, 회식, 가족 모임 장소로 안성맞춤인 곳이다.",0,"10,000 ~ 20,000원",0,0,0,89121516192324282930
15,"붉은노을","한식","(055) 223-4474","경남 창원시 마산합포구 신포동2가 119-7",4.2,"술 마시는 친구와 함께 , 일상데이트 , 비오는날 , 더운날 , 주차공간 , 조개 , 몸보신 , 중식 면요리 , 블랙데이 , 창원마산야구장 , 창원 진해군항제","/restaurant/restimg/001/zzmenuimg/h7022318_z.jpg","/restaurant/restimg/001/menuimg/h7022318.jpg,/restaurant/restimg/001/menuimg/h7022319.jpg,/restaurant/restimg/001/menuimg/h70223122.jpg,/restaurant/restimg/001/menuimg/h7022311.jpg,/restaurant/restimg/001/menuimg/h7022312.jpg,/restaurant/restimg/001/menuimg/h7022313.jpg,/restaurant/restimg/001/h702231a.jpg","16:00 ~ 02:00","5대, 주차방법: 무료, 주차장소: 업소앞","왁자지껄 유쾌한 웃음소리가 지나는 사람들의 발길을 붙잡는 붉은노을에서는 싱싱한 해산물과 소주 한 잔이 만나 만들어 내는 행복한 시간을 경험할 수 있다. 한번 맛 본 사람은 다시 찾게 만든다는 붉은노을의 대표메뉴는 바로 조개찜! 오동통한 조갯살과 쫄깃한 문어가 만나 환상의 궁합을 자랑하는 붉은노을의 조개찜은 차별화된 맛과 매력으로 손님들을 사로잡았다. 부드러운 조갯살과 쫄깃한 칼국수, 여기에 시원한 소주 한 잔... 붉은노을에서의 저녁은 상상만으로도 행복하다.",0,"20,000 ~ 30,000원",0,0,0,451315171920242531
52,"논현찌개집","한식-찌개전문","(02) 515-3207","서울 강남구 논현동 144-3",4,"어른과 함께라면 , 술 마시는 친구와 함께 , 일상데이트 , 점심식사 , 비오는날 , 24시간 맛집 , 삼겹살 , 국물요리 , 매운음식","/restaurant/restimg/004/zzmenuimg/h1204443_z.jpg","/restaurant/restimg/004/menuimg/h1204443.jpg,/restaurant/restimg/004/menuimg/h12044429.jpg,/restaurant/restimg/004/menuimg/h12044430.jpg,/restaurant/restimg/004/menuimg/h12044431.jpg,/restaurant/restimg/004/menuimg/h1204441.jpg,/restaurant/restimg/004/menuimg/h1204442.jpg,/restaurant/restimg/004/h120444a.jpg","00:00 ~ 24:00","주차안됨","영동시장에 위치한 통돼지 김치찌개 전문점 ‘논현찌개집’을 소개한다. 전라도에서 올라온 황태, 다시마, 멸치 등의 20여 가지 재료와 100% 국내산 김치, 돼지고기를 사용하여 시원하고 얼큰한 김치찌개를 맛볼 수 있다. 양푼에 매콤한 김치와 두툼한 돼지고기를 썰어 넣어 시원한 맛이 일품이라 식사로도, 술안주로도 제격이다. 24시간 영업해서 언제든지 김치찌개를 먹을 수 있다는 것도 장점이라 늦은 시간에도 손님이 끊이지 않는 곳이다. 김치찌개 뿐 아니라 생선구이와 삼겹살 등도 준비되어 있으니 든든한 식사가 하고 싶은 날에는 이곳을 방문해보자.",0,"10,000 ~ 20,000원",0,0,0,2479101112131619222527293031
53,"진보양푼이물회","한식","(033) 644-1712","강원 강릉시 사천면 사천진리 2-43",0,"어른과 함께라면 , 점심식사 , 더운날 , 회 , 국물요리","/restaurant/restimg/007/zzmenuimg/h2018176_z.jpg","/restaurant/restimg/007/menuimg/h2018176.jpg,/restaurant/restimg/007/menuimg/h2018178.jpg,/restaurant/restimg/007/menuimg/h20181712.jpg,/restaurant/restimg/007/menuimg/h2018171.jpg,/restaurant/restimg/007/menuimg/h2018172.jpg,/restaurant/restimg/007/menuimg/h2018173.jpg,/restaurant/restimg/007/h201817a.jpg","09:00 ~ 21:00 Last Order 20:00","주차가능","자연산 재료만을 사용하는 물회 전문점 민박을 함께 운영하는 물회 전문점으로, 양푼이물회, 자연산 광어, 구수하고 진한 우럭미역국 등 온 가족이 즐길 수 있는 좋은 자연산 재료만으로 음식을 제공하는 곳이다. 단, 섭은 자연산이므로 해상 날씨에 따라 제공이 어려운 경우도 있으니 참고하시면 좋겠다.",0,"10,000 ~ 20,000원",0,0,0,3457810141519212224262728293031
54,"양평장터해장국","한식","(031) 771-8906","경기 양평군 양평읍 오빈리 411-2",4.6,"가족외식 , 돌잔치/회갑/생일 , 어른과 함께라면 , 아이와 함께라면 , 점심식사 , 비오는날 , 드라이브 , 국물요리 , 양평 용문산 , 양평 산수유한우축제 , 양평 딸기체험축제 , 양평 산나물축제","/restaurant/restimg/004/zzmenuimg/h4931443_z.jpg","/restaurant/restimg/004/menuimg/h4931443.jpg,/restaurant/restimg/004/menuimg/h49314413.jpg,/restaurant/restimg/004/menuimg/h49314414.jpg,/restaurant/restimg/004/menuimg/h4931441.jpg,/restaurant/restimg/004/menuimg/h4931442.jpg,/restaurant/restimg/004/h493144a.jpg","06:00 ~ 20:00","20대, 주차방법: 무료, 주차장소: 업소앞","소뼈 육수에 천엽, 양 넣어 끓인 선지해장국이 인기인 곳이다. 장터해장국이라는 상호처럼 해장국에서는 화려함 아닌 투박함이 묻어나지만, 소문을 얻어 SBS 웰빙맛사냥, KBS 생생정보통, 생방송 오늘 등 TV 프로에도 소개되었다. 길쭉한 연통 달린 인상적인 모양의 앞마당 가마솥에선 언제나 소뼈가 끓고 있다. 해장국 외에 내장탕과 한방설렁탕도 많이 찾는 메뉴다.",0,"5,000 ~ 10,000원",0,0,0,1257111217202728293031
65,"W횟집","일식-정식","(041) 544-5959","충남 아산시 배방읍 장재리 1931",4,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 접대 , 회 , 초밥 , 대게/랍스터/킹크랩 , 일식 코스 , 소주","/restaurant/restimg/000/zzmenuimg/j3005106_z.jpg","/restaurant/restimg/000/menuimg/j3005106.jpg,/restaurant/restimg/000/menuimg/j30051022.jpg,/restaurant/restimg/000/menuimg/j30051023.jpg,/restaurant/restimg/000/menuimg/j3005101.jpg,/restaurant/restimg/000/menuimg/j3005102.jpg,/restaurant/restimg/000/menuimg/j3005103.jpg,/restaurant/restimg/000/j300510a.jpg","11:00 ~ 22:30 자세히보기","5대, 주차방법: 무료, 주차장소: 업소앞","아산의 푸짐하면서 맛있는 횟집.’W횟집’ 일식집의 느낌이 아닌 높이 솟은 천장과 깔끔한 인테리어로 구성되어 있고 오픈형주방인게 특징인 맛집이다. 메뉴는 오직 사시미 하나. 사람 수에 맞춰져 있으니 온 사람 수대로 택하면 된다. 사시미 2인셋트는 2명이서 배터지게 먹고 갈만한 양이니 양에 대해서는 걱정하지 않아도 된다. 구성은 활어회, 해물모듬, 랍스타, 샐러드, 튀김,전복찜, 회무침,갈치구이, 초밥, 매운탕등으로 되어 있는데 음식이 천천히 나오기 때문에 느긋하고 여유롭게 즐기도록 하자. 비싼 일식집임에도 불구하고 많은 사람들이 찾는 이유는 바로 맛이 있어서가 아닐까? 특별한 날 제대로 된 일식을 먹고 싶다면 W 횟집을 찾아보자.",0,"70,000원이상",0,0,0,2456789111516171819232526
66,"뼈다귀진국","한식","(031) 242-2309","경기 수원시 장안구 정자동 71-5",3,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 점심식사 , 비오는날 , 곱창/막창 , 소주 , 국물요리 , 수원KT위즈파크","/restaurant/restimg/007/zzmenuimg/h4923474_z.jpg","/restaurant/restimg/007/menuimg/h4923474.jpg,/restaurant/restimg/007/menuimg/h4923476.jpg,/restaurant/restimg/007/menuimg/h4923471.jpg,/restaurant/restimg/007/menuimg/h4923472.jpg,/restaurant/restimg/007/menuimg/h4923473.jpg,/restaurant/restimg/007/menuimg/h49234711.jpg,/restaurant/restimg/007/h492347a.jpg","00:00 ~ 00:00 24시간 영업","8대, 주차방법: 무료, 주차장소: 업소앞","분당 정자동에 세련된 맛집들이 있다면, 수원 정자동에는 구수한 깊은 맛을 자랑하는 맛집이 있다. 오로지 뼈다귀 단일 메뉴로 10년 동안 수원 시민들의 입맛을 지켜준 진득한 곳이다. 뼈다귀 감자탕 하나만은 정말 자신있다는 이곳의 자부심이 대단하여 그 맛에서 당찬 단단함이 느껴진다. 4시간 이상 푹 삶아 야들야들해진 뼈다귀를 발라먹는 재미가 쏠쏠하다. 육수맛 깊은 얼큰한 국물 한숟갈에 살코기 포동한 질좋은 뼈다귀 한입만으로 이 곳의 역사를 맛볼 수 있어 감사할 따름이다. 매일마다 시장에서 직접 공수한 신선한 식재료는 이곳의 철저한 원칙. 특히 당일에 담궈내는 아삭한 겉절이와 깍두기가 일품이니, 김치 맛에 까다로운 분들이라도 환영한다. 메뉴 포장시, 우리 이모님의 푸짐한 인심이 더 발휘된다고!",0,"",0,0,0,1567111213141617202223242729
36,"미도반점","중식-일반","(053) 743-8953","대구 동구 신천3동 279-13",3.8,"가족외식 , 어른과 함께라면 , 아이와 함께라면 , 일상데이트 , 점심식사 , 더운날 , 주차공간 , 가성비 좋은 맛집 , 매운음식 , 중식 면요리 , 블랙데이 , 대구 팔공산 벚꽃축제","/restaurant/restimg/004/zzmenuimg/c7000546_z.jpg","/restaurant/restimg/004/menuimg/c7000546.jpg,/restaurant/restimg/004/menuimg/c7000547.jpg,/restaurant/restimg/004/menuimg/c70005410.jpg,/restaurant/restimg/004/menuimg/c7000541.jpg,/restaurant/restimg/004/menuimg/c7000542.jpg,/restaurant/restimg/004/menuimg/c7000543.jpg,/restaurant/restimg/004/c700054a.jpg","11:00 ~ 19:00","3대, 주차방법: 무료, 주차장소: 업소앞","30년 전통을 자랑하는 대구 미도반점은 뛰어난 맛과 다른 중국집보다 절반 이상 저렴한 자장면으로 입소문을 탄 집이다. 모든 메뉴가 저렴한 미도반점은 짬뽕을 주문하면 공기밥이 서비스로 나오기까지 한다. 살짝 탁한 국물에 탱글탱글한 면발을 자랑하는 짬뽕은 미도반점의 대표 인기 메뉴다. 남은 국물에 밥을 말아 먹으면 단돈 3천원으로 배부를 한 끼 식사가 된다. 친절한 주인장은 손님들이 맛있게 드시는 모습만 봐도 배가 부르다고 말한다. 가장 저렴한 중국집! 미도반점에 방문해보자.",0,"5,000원미만",0,0,0,1234679121314151617222526282931
37,"스시마루","일식-초밥/롤전문","(055) 262-3489","경남 창원시 의창구 용호동 73-29 아모르빌딩",4.1,"점심식사 , 더운날 , 주차공간 , 포장 가능 , 초밥 , 맥주 , 사케/고량주/기타 , 국물요리 , 밥 , 창원 진해군항제","/restaurant/restimg/008/zzmenuimg/j70060818_z.jpg","/restaurant/restimg/008/menuimg/j70060818.jpg,/restaurant/restimg/008/menuimg/j70060819.jpg,/restaurant/restimg/008/menuimg/j70060820.jpg,/restaurant/restimg/008/menuimg/j70060821.jpg,/restaurant/restimg/008/menuimg/j70060822.jpg,/restaurant/restimg/008/menuimg/j70060823.jpg,/restaurant/restimg/008/j700608a.jpg","12:00 ~ 15:00 Break Time : 17:00 ~ 22:00","15대, 주차방법: 무료, 주차장소: 임대/인근 공영주차장 이용","레일 위에 있는 초밥 한 접시당 가격이 저렴하다. 초밥은 대체로 부드럽고, 입안에서 살살 녹는 듯한 느낌을 준다. 새우치즈초밥, 소고기초밥, 훈제연어초밥이 대표적인 인기메뉴다. 초밥에 밥 양이 많지 않아서 생선의 촉감을 느낄 수 있다.",0,"10,000 ~ 20,000원",0,0,0,123467810121617192224263031
38,"남북통일","한식","(02) 3141-4113","서울 마포구 서교동 375-26",0,"가족외식 , 아이와 함께라면 , 점심식사 , 비오는날 , 식신로드","/restaurant/restimg/004/zzmenuimg/h1193444_z.jpg","/restaurant/restimg/004/menuimg/h1193444.jpg,/restaurant/restimg/004/menuimg/h1193446.jpg,/restaurant/restimg/004/menuimg/h1193441.jpg,/restaurant/restimg/004/menuimg/h1193442.jpg,/restaurant/restimg/004/menuimg/h1193443.jpg,/restaurant/restimg/004/h119344a.jpg","11:00 ~ 21:30","4대, 주차방법: 무료, 주차장소: 업소앞","남북통일은 칼국수에 평양 스타일의 슴슴한 만두를 넣고 끓여내는 칼만두국이 유명한 평양만두 전문점이다. 적당한 두께감이 있는 만두피에 당면, 두부, 김치 등을 넣고 빚어낸 큼직한 평양식 만두를 맛볼 수 있다. 소고기로 육수를 우려내 칼국수와 매콤한 소를 넣은 평양식의 만두를 넣고 끓여낸 칼만두국, 그리고 김치와 부추를 넣고서 매콤하게 끓여낸 만두전골이 유명하다.",0,"",0,0,0,123467892122242728
